question,answer,score,title,state,link
What should be the ACT score?,"
",6.790710926907195e-07,Renate W. Chasman Award,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/renate-w-chasman-award
What should be the ACT score?,credit during the spring and fall.,2.2014307887729956e-07,Roosevelt Archival Internships,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/roosevelt-archival-internships
What should be the ACT score?,3.0,0.00023777213937137276,Royal Business Bank Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/royal-business-bank-scholarship
What should be the ACT score?,NYSID.,2.841218993410166e-08,RWAV/NYSID Rooms with A View Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/rwav-nysid-rooms-with-a-view-scholarship
What should be the ACT score?,"academic excellence, leadership, and maintaining a sound mind and body.",5.29853650732548e-07,Sigma Phi Epsilon NY Delta Balanced Man Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/sigma-phi-epsilon-ny-delta-balanced-man-scholarship
What should be the ACT score?,GPA,4.7150163595688355e-07,Support Creativity World Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/support-creativity-world-scholarship
What should be the ACT score?,Susan W. Freestone Education Award,2.9337913929339265e-06,Susan W. Freestone Education Award,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/susan-w-freestone-education-award
What should be the ACT score?,finalist,3.0904027426004177e-07,The Bryan L. Knapp Point Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/the-bryan-l-knapp-point-scholarship
What should be the ACT score?,first-year scholastic performance and financial need.,4.6456896996005526e-08,The Honorable James R. Caruso Pace Law School Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/the-honorable-james-r-caruso-pace-law-school-scholarship
What should be the ACT score?,"Deadlines vary, depending on which semester is being applied for.",2.9342953666855465e-07,The JoAnn Heffernan Heisen Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/the-joann-heffernan-heisen-scholarship
What should be the ACT score?,Leavenworth Scholarship,6.418696898435883e-07,The Leavenworth Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/the-leavenworth-scholarship
What should be the ACT score?,Applicants Must have filed a Cornell Financial Aid application,1.0807902981468942e-06,The New York State Grange Cornell Fund,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/the-new-york-state-grange-cornell-fund
What should be the ACT score?,legitimate financial need.,1.7885913194959357e-08,The NYU Game Center EVO Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/the-nyu-game-center-evo-scholarship
What should be the ACT score?,scholarship provider's website.,1.100275692778041e-08,Thomas J. Watson Fellowship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/thomas-j-watson-fellowship
What should be the ACT score?,"high school seniors, and be admitted as full-time students.",2.0943451772836852e-07,University of Rochester FIRST Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/university-of-rochester-first-scholarship
What should be the ACT score?,satisfactory academic performance and full-time status are maintained.,3.316391072871738e-08,University of Rochester Merit Scholarships,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/university-of-rochester-merit-scholarships
What should be the ACT score?,incoming freshmen only.,2.8163910315015528e-08,University of Rochester Youth Orchestra Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/university-of-rochester-youth-orchestra-scholarship
What should be the ACT score?,"Niagara University offers a $5,000 scholarship to four incoming freshmen.",4.392038022160705e-08,Vincentian Scholars Program at Niagara University,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/vincentian-scholars-program-at-niagara-university
What should be the ACT score?,3.5 GPA,3.308313353045378e-06,WACE National Co-op Scholarship Program,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/wace-national-co-op-scholarship-program
What should be the ACT score?,Eligible students,9.41532732667838e-07,"Wachtell, Lipton, Rosen & Katz Scholarship Fund",New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/wachtell-lipton-rosen-and-katz-scholarship-fund
What should be the ACT score?,"outstanding academic achievement, leadership, community service, and interest in urban health.",5.3076504968885274e-08,Wayne Anthony Butts Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/wayne-anthony-butts-scholarship
What should be the ACT score?,Wisconsin high school.,2.510426782009745e-07,Wisconsin Architects Foundation Out-of-State Study Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the ACT score?,scholarship provider's website.,1.7042012245838123e-08,Zagunis Student Leadership Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/zagunis-student-leadership-scholarship
What should be the ACT score?,A.J. Grisanti,5.315286557561194e-07,A.J. Grisanti Memorial Scholarship Fund,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/a-j-grisanti-memorial-scholarship-fund
What should be the ACT score?,3.5,1.3831914657203015e-05,Advocates for African Americans Carolinas Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/advocates-for-african-americans-carolinas-scholarship
What should be the ACT score?,"Durham, North Carolina.",1.4510514745325054e-07,American Dance Festival Internships,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/american-dance-festival-internships
What should be the ACT score?,"
",9.712834980746266e-08,ANSWER Scholarship Endowment,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/answer-scholarship-endowment
What should be the ACT score?,2.75,0.0003999214095529169,Aubrey Lee Brooks Scholarships,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/aubrey-lee-brooks-scholarships
What should be the ACT score?,Balanced Man Scholarship,4.894677658739965e-07,Balanced Man Scholarship - North Carolina State University,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/balanced-man-scholarship-north-carolina-state-university
What should be the ACT score?,2.5 or higher,0.0002800796355586499,"BECA, Inc. Edna R. Anthony Memorial Scholarship",North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/beca-inc-edna-r-anthony-memorial-scholarship
What should be the ACT score?,"ADVERTISEMENT
",5.0744951352044154e-08,Bridging the Dream Scholarship Program for High School Seniors,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the ACT score?,3.0,2.983338845297112e-06,CALG Scholarship Program,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/calg-scholarship-program
What should be the ACT score?,"ADVERTISEMENT
",2.0072759809863783e-07,Cancer for College Carolinas Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/cancer-for-college-carolinas-scholarship
What should be the ACT score?,3.0,0.0016361541347578168,Carolina Panthers Graduate Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/carolina-panthers-graduate-scholarship
What should be the ACT score?,Wake Technical Community College.,2.0671636846714136e-08,Cary Woman’s Club Mature Woman’s Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/cary-womans-club-mature-womans-scholarship
What should be the ACT score?,3.0,4.782384621648816e-06,Cary Woman's Club College Scholarship for High School Seniors,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/cary-womans-club-college-scholarship-for-high-school-seniors
What should be the ACT score?,3.5 or greater,1.7568703697179444e-05,Catawba College's McCorkle Scholarships,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/catawba-colleges-mccorkle-scholarships
What should be the ACT score?,2.5,1.996058017539326e-06,CBC Spouses Performing Arts Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/cbc-spouses-performing-arts-scholarship
What should be the ACT score?,2.5 GPA on a 4.0,1.1169339586558635e-06,CBC Spouses Visual Arts Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/cbc-spouses-visual-arts-scholarship
What should be the ACT score?,3.0 GPA,0.0009350861655548215,Charlotte Pride Scholarships,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/charlotte-pride-scholarships
What should be the ACT score?,"9,000 a year.",1.462707814425812e-06,Chowan University Merit Scholarships,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/chowan-university-merit-scholarships
What should be the ACT score?,GPA,2.544549317917699e-07,"Clarence ""Big House"" Gaines Reynolda Rotary Scholarship",North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/clarence-big-house-gaines-reynolda-rotary-scholarship
What should be the ACT score?,2.5,2.1116368316143053e-06,"Colonel Frederick W. Best, Jr., USA & Chief Petty Officer Frederick W. Best, Sr., USN Scholarship",North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/colonel-frederick-w-best-jrusa-and-chief-petty-officer-frederick-w-best-srusn-scholarship
What should be the ACT score?,Undergraduate students must be at the sophomore or junior level,2.88520453750607e-07,Colonel Kathleen Swacina Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/colonel-kathleen-swacina-scholarship
What should be the ACT score?,"ADVERTISEMENT
",4.3824252315971535e-07,Couch Oil Cares Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/couch-oil-cares-scholarship
What should be the ACT score?,Must be a US citizen or permanent resident.,1.8780832888865007e-08,CyberCorps Scholarship for Service,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/cybercorps-scholarship-for-service
What should be the ACT score?,"
",5.151818172066669e-08,Epilepsy Reach Education Scholarship Program,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/epilepsy-reach-education-scholarship-program
What should be the ACT score?,ADVERTISEMENT,5.379595222620992e-07,Jeffery Isaiah David Memorial Foundation Education Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jeffery-isaiah-david-memorial-foundation-education-scholarship
What should be the ACT score?,between the ages of 15 and 39,1.2145915206929203e-07,John Duvall Memorial Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/john-duvall-memorial-scholarship
What should be the ACT score?,Recipient is selected based upon participation in organization and transcripts.,1.5605577274868665e-08,JWU Business Professionals of America (BPA) Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-business-professionals-of-america-bpa-scholarship
What should be the ACT score?,Recipients are selected based upon participation in organization and transcripts.,6.790033868497858e-09,JWU DECA Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-deca-scholarship
What should be the ACT score?,Recipients are selected based upon participation in organization and transcripts.,2.7951911008017305e-08,"JWU Family, Career and Community Leaders of America (FCCLA) Scholarship",North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-family-career-and-community-leaders-of-america-fccla-scholarship
What should be the ACT score?,Recipients are selected based upon participation in organization and transcripts.,1.2983495167873116e-08,JWU Future Business Leaders of America (FBLA) Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-future-business-leaders-of-america-fbla-scholarship
What should be the ACT score?,3.0,1.2265255691090715e-06,JWU International Presidential Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-international-presidential-scholarship
What should be the ACT score?,one per student.,1.4523002356270354e-08,JWU Lodging Management Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-lodging-management-scholarship
What should be the ACT score?,Recipients are selected based upon participation in FFA and their transcripts.,8.494062342379038e-09,JWU National FFA Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-national-ffa-scholarship
What should be the ACT score?,one per student.,6.505475624862811e-08,JWU ProStart Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-prostart-scholarship
What should be the ACT score?,Recipients are selected based upon participation in SkillsUSA and their transcripts.,1.4340819198821464e-08,JWU SkillsUSA Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-skillsusa-scholarship
What should be the ACT score?,Recipients are selected based upon participation in TSA and their transcripts.,6.9792398527113164e-09,JWU Technology Student Association (TSA) Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-technology-student-association-tsa-scholarship
What should be the ACT score?,at least 45 quarter-credit hours at a previous college.,4.7203659647721e-08,JWU Transfer Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/jwu-transfer-scholarship
What should be the ACT score?,Georgia,4.482491178237069e-08,KASF Scholarship for Descendants of American Korean War Veterans,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/kasf-scholarship-for-descendants-of-american-korean-war-veterans
What should be the ACT score?,3.0,1.5532163160969503e-05,Korean American Scholarship Foundation-Eastern Regional Chapter,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/korean-american-scholarship-foundation-eastern-regional-chapter
What should be the ACT score?,2.8 GPA or higher,6.993828719714656e-05,Latinx LIFE Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/latinx-life-scholarship
What should be the ACT score?,ADVERTISEMENT,6.760979687214785e-08,Lettie Pate Whitehead Scholarship Program,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/lettie-pate-whitehead-scholarship-program
What should be the ACT score?,grade point averages,0.0007735045510344207,Levine Scholars Program,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/levine-scholars-program
What should be the ACT score?,ADVERTISEMENT,6.626727611092065e-08,LR Lutheran Scholarships,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/lr-lutheran-scholarships
What should be the ACT score?,SAT,0.007338733412325382,LR Scholars,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/lr-scholars
What should be the ACT score?,ADVERTISEMENT,2.7853184647597118e-08,NAAMLP Land Reclamation Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/naamlp-land-reclamation-scholarship
What should be the ACT score?,NC State.,9.601604489262172e-08,NC State College of Natural Resources Forest Biomaterials Scholarships,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/nc-state-college-of-natural-resources-forest-biomaterials-scholarships
What should be the ACT score?,25,0.9100520014762878,NC State College of Natural Resources Forestry and Environmental Resources Scholarships,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/nc-state-college-of-natural-resources-forestry-and-environmental-resources-scholarships
What should be the ACT score?,Winners will be notified by the end of May.,5.303632732989172e-08,NCFRW Caring for America Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/ncfrw-caring-for-america-scholarship
What should be the ACT score?,2.5,5.551614322030218e-06,Norfolk Southern Foundation Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/norfolk-southern-foundation-scholarship
What should be the ACT score?,2.5,9.464671165915206e-06,North Carolina Railroad Company Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/north-carolina-railroad-company-scholarship
What should be the ACT score?,3.0 GPA,2.5936782321878127e-07,North Carolina Space Grant Undergraduate Research Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/north-carolina-space-grant-undergraduate-research-scholarship
What should be the ACT score?,ADVERTISEMENT,1.789055126266703e-08,North Carolina Student Incentive Grant,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/north-carolina-student-incentive-grant
What should be the ACT score?,North Carolina,2.63863398686226e-07,PMI North Carolina Chapter Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/pmi-north-carolina-chapter-scholarship
What should be the ACT score?,2.8,2.6194222755293595e-06,Professional Women of Winston-Salem Scholarship Fund,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/professional-women-of-winston-salem-scholarship-fund
What should be the ACT score?,online application.,4.4894946427120885e-08,Robertson Scholars Leadership Program - High School Students,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/robertson-scholars-leadership-program-high-school-students
What should be the ACT score?,Deadlines vary.,3.695314632068403e-08,Samuel Robinson Award,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/samuel-robinson-award
What should be the ACT score?,"22 years old; and, be bilingual.",3.738568921107799e-07,Scholarship Program For a Better Life,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/scholarship-program-for-a-better-life
What should be the ACT score?,ADVERTISEMENT,9.75215641574323e-08,Shelton National Leadership Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/shelton-national-leadership-scholarship
What should be the ACT score?,2.5 GPA,4.096846453194303e-07,Southern Automotive Womens Forum Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/southern-automotive-womens-forum-scholarship
What should be the ACT score?,3.0,2.1650905637216056e-06,Spirit Square Center for Arts and Education Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/spirit-square-center-for-arts-and-education-scholarship
What should be the ACT score?,Targeting Excellence,9.191276006959015e-08,Targeting Excellence Scholarships,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/targeting-excellence-scholarships
What should be the ACT score?,Winston-Salem State University.,3.112132560545433e-07,The Charles and Robin Paul Scholarship Award,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-charles-and-robin-paul-scholarship-award
What should be the ACT score?,ADVERTISEMENT,2.9011792435085226e-07,The Frank A. Samuelson Scholarship Award,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-frank-a-samuelson-scholarship-award
What should be the ACT score?,2.5,5.393594256020151e-05,The Luther and Mary Ida Vandross Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-luther-and-mary-ida-vandross-scholarship
What should be the ACT score?,Forsyth County resident seeking a degree or credential in the health care field.,1.6917695688789536e-07,The Mary Elizabeth Dodson Conrad Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-mary-elizabeth-dodson-conrad-scholarship
What should be the ACT score?,"5,000 words",2.566157775163447e-07,"The Piedmont Institute for Communication, Music and Art: Emerging Writers Competition",North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-piedmont-institute-for-communication-music-and-art-emerging-writers-competition
What should be the ACT score?,ADVERTISEMENT,1.0409940465194722e-08,The Salem Glen College Assistance Program,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-salem-glen-college-assistance-program
What should be the ACT score?,Balanced Man Scholarship rewards students who have shown academic excellence,1.1017062462315153e-07,The SigEp Western Carolina University Balanced Man Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-sigep-western-carolina-university-balanced-man-scholarship
What should be the ACT score?,scholarship provider's website.,1.100275692778041e-08,Thomas J. Watson Fellowship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/thomas-j-watson-fellowship
What should be the ACT score?,3.5,1.4151134564599488e-05,Tien Bui Memorial Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/tien-bui-memorial-scholarship
What should be the ACT score?,2.5,1.864833279796585e-06,UNCF General Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/uncf-general-scholarship
What should be the ACT score?,Wisconsin high school.,2.510426782009745e-07,Wisconsin Architects Foundation Out-of-State Study Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the ACT score?,3.0,6.069845312595135e-06,Alliance Pipeline Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/alliance-pipeline-scholarship
What should be the ACT score?,Deadlines differ for each tribal college or university.,3.654614744164064e-08,American Indian College Fund TCU Scholarship Program,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/american-indian-college-fund-tcu-scholarship-program
What should be the ACT score?,North Dakota,1.1609075727392337e-06,Anna B. Spangler Memorial Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/anna-b-spangler-memorial-scholarship
What should be the ACT score?,"ADVERTISEMENT
",5.0744951352044154e-08,Bridging the Dream Scholarship Program for High School Seniors,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the ACT score?,2.5,1.996058017539326e-06,CBC Spouses Performing Arts Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/cbc-spouses-performing-arts-scholarship
What should be the ACT score?,ADVERTISEMENT,2.267320020621355e-08,CHS Foundation Scholarships,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/chs-foundation-scholarships
What should be the ACT score?,Valley City State University.,4.821964125767408e-07,Dacotah Bank Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/dacotah-bank-scholarship
What should be the ACT score?,freshman or a student transferring to VCSU.,1.340548152484189e-07,"Dale ""Snook"" Noack Memorial Scholarship",North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/dale-snook-noack-memorial-scholarship
What should be the ACT score?,"outstanding exemplifications of citizenship, service and leadership.",3.6704830108647e-07,Dale T. Peck Memorial Scholarships,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/dale-t-peck-memorial-scholarships
What should be the ACT score?,outstanding academic achievements who is intending to obtain a degree in Education.,7.375257382591371e-08,Elma and Albert Goeschel Memorial Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/elma-and-albert-goeschel-memorial-scholarship
What should be the ACT score?,20,0.39155811071395874,Hazel McBride Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/hazel-mcbride-scholarship
What should be the ACT score?,Minnesota,2.70861857387672e-08,Home Builders Care of Fargo-Moorhead Foundation Scholarships,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/home-builders-care-of-fargo-moorhead-foundation-scholarships
What should be the ACT score?,Valley City State University.,1.3376427432376659e-07,Ina Cullom Robertson Memorial Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/ina-cullom-robertson-memorial-scholarship
What should be the ACT score?,North Dakota resident and a graduate of a North Dakota high school.,4.627335385976039e-07,Janet Monroe Wendschlag & Bryan John Wendschlag Memorial Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/janet-monroe-wendschlag-and-bryan-john-wendschlag-memorial-scholarship
What should be the ACT score?,English Education degree.,3.1219903462442744e-07,Jean Evenstad Memorial Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/jean-evenstad-memorial-scholarship
What should be the ACT score?,3.00,7.41792473490932e-06,"John P. Windish, Jr. Memorial Scholarship",North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/john-p-windish-jr-memorial-scholarship
What should be the ACT score?,3.0,2.4932354790507816e-05,Korean American Scholarship Foundation-Midwestern Regional Chapter,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/korean-american-scholarship-foundation-midwestern-regional-chapter
What should be the ACT score?,cumulative GPA and financial needs.,5.045588409302582e-07,"L.D. ""Dusty"" Rhoades and Josephine Wright Memorial Scholarship",North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/l-d-dusty-rhoades-and-josephine-wright-memorial-scholarship
What should be the ACT score?,"sophomores, juniors, or seniors majoring in Business.",3.3455893344580545e-07,Mabel Snoeyenbos Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/mabel-snoeyenbos-scholarship
What should be the ACT score?,3.0,5.689928912033793e-06,NDSGC American Indian Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/ndsgc-american-indian-scholarship
