question,answer,score,title,state,link
What should be the personal ability or special attribute of the applicant?,a degree or an extensive academic background in STEM,0.09841634333133698,Woodrow Wilson Teaching Fellowship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/woodrow-wilson-teaching-fellowship
What should be the personal ability or special attribute of the applicant?,Student Leader Scholarship,3.960131653002463e-05,Zagunis Student Leadership Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/zagunis-student-leadership-scholarship
What should be the personal ability or special attribute of the applicant?,Merit,0.5095536708831787,Advantage Iowa Award,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/advantage-iowa-award
What should be the personal ability or special attribute of the applicant?,3.0 GPA,0.14792947471141815,American Transmission Co. Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/american-transmission-co-scholarship
What should be the personal ability or special attribute of the applicant?,"leadership skills, and a commitment to their health and well-being",0.13749732077121735,Andy Triplett Memorial Balanced Man Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/andy-triplett-memorial-balanced-man-scholarship
What should be the personal ability or special attribute of the applicant?,3.0 GPA,0.16241219639778137,Benjamin and Patricia Allen Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/benjamin-and-patricia-allen-scholarship
What should be the personal ability or special attribute of the applicant?,diverse candidate or be from an underserved community,0.06589171290397644,Bridging the Dream Scholarship Program for High School Seniors,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the personal ability or special attribute of the applicant?,minimum 2.5 GPA on a 4.0 scale,0.06487654894590378,CBC Spouses Performing Arts Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/cbc-spouses-performing-arts-scholarship
What should be the personal ability or special attribute of the applicant?,Applicants must be attending a school or have a permanent address,0.03994390368461609,Chicago Occupational Therapy,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/chicago-occupational-therapy
What should be the personal ability or special attribute of the applicant?,Interested students or college clubs should contact their college of ag office,0.0019026064546778798,CHS Foundation Scholarships,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/chs-foundation-scholarships
What should be the personal ability or special attribute of the applicant?,Must be a US citizen or permanent resident,0.24496150016784668,CyberCorps Scholarship for Service,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/cybercorps-scholarship-for-service
What should be the personal ability or special attribute of the applicant?,scholastic achievement and active participation in their communities and churches,0.2671203017234802,Darryl Jahn Memorial Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/darryl-jahn-memorial-scholarship
What should be the personal ability or special attribute of the applicant?,philanthropic or community involvement,0.16661521792411804,Delta Upsilon Ralph Stucky Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/delta-upsilon-ralph-stucky-scholarship
What should be the personal ability or special attribute of the applicant?,advanced manufacturing,0.0009697698405943811,Elevate Scholarship Program,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/elevate-scholarship-program
What should be the personal ability or special attribute of the applicant?,"designated college and/or major program of study, county of residence",0.09346924722194672,Iowa 4-H Foundation Scholarships,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/iowa-4-h-foundation-scholarships
What should be the personal ability or special attribute of the applicant?,high school diploma or GED,0.17882896959781647,Iowa Association for Energy Efficiency Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/iowa-association-for-energy-efficiency-scholarship
What should be the personal ability or special attribute of the applicant?,"talent and
commitment",0.043236054480075836,Iowa Engineering Society Central Iowa Chapter Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/iowa-engineering-society-central-iowa-chapter-scholarship
What should be the personal ability or special attribute of the applicant?,3.00 cumulative UI GPA,0.007749514654278755,Iowa Provost Scholarships,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/iowa-provost-scholarships
What should be the personal ability or special attribute of the applicant?,excel and demonstrate a commitment to pursuing an education and career in the arts,0.13960325717926025,Iowa Scholarships for the Arts,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/iowa-scholarships-for-the-arts
What should be the personal ability or special attribute of the applicant?,A minimum 3.0 GPA,0.04275757446885109,Korean American Scholarship Foundation-Midwestern Regional Chapter,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/korean-american-scholarship-foundation-midwestern-regional-chapter
What should be the personal ability or special attribute of the applicant?,ranked #1 in their class,0.04152873903512955,Mount Mercy College Freshmen Academic Scholarships,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/mount-mercy-college-freshmen-academic-scholarships
What should be the personal ability or special attribute of the applicant?,an ACT of 30 or an SAT of 1400,0.042997635900974274,Mount Mercy College Holland Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/mount-mercy-college-holland-scholarship
What should be the personal ability or special attribute of the applicant?,an ACT of 26 or an SAT of 1230,0.18357667326927185,Mount Mercy University Honors Scholarships,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/mount-mercy-university-honors-scholarships
What should be the personal ability or special attribute of the applicant?,U.S. citizens,0.05441640689969063,NASA Iowa Space Grant Consortium Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/nasa-iowa-space-grant-consortium-scholarship
What should be the personal ability or special attribute of the applicant?,2.5 GPA,0.195501908659935,Norfolk Southern Foundation Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/norfolk-southern-foundation-scholarship
What should be the personal ability or special attribute of the applicant?,accredited academic degree program in project management or a related field benefiting from project management,0.052474163472652435,PMI Eastern Iowa Chapter Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/pmi-eastern-iowa-chapter-scholarship
What should be the personal ability or special attribute of the applicant?,current high school senior or someone already enrolled in a college/university,0.09513525664806366,Robert D. Blue Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/robert-d-blue-scholarship
What should be the personal ability or special attribute of the applicant?,members of the Presbyterian Church,0.10479343682527542,Samuel Robinson Award,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/samuel-robinson-award
What should be the personal ability or special attribute of the applicant?,set yourself apart from other applicants,0.10459333658218384,Southeastern Community College Foundation Scholarships,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/southeastern-community-college-foundation-scholarships
What should be the personal ability or special attribute of the applicant?,leadership characteristics,0.10671091079711914,Sustainable Agriculture & Forestry Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/sustainable-agriculture-and-forestry-scholarship
What should be the personal ability or special attribute of the applicant?,a desire to work in some aspect of food animal production,0.11081715673208237,Targeting Excellence Scholarships,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/targeting-excellence-scholarships
What should be the personal ability or special attribute of the applicant?,children of missionaries currently on or recently returned from the mission field,0.034655001014471054,The Christian Missionary Scholarship Foundation,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/the-christian-missionary-scholarship-foundation
What should be the personal ability or special attribute of the applicant?,"exceptional personality, clinical skills, and character",0.2318611890077591,Therapy Materials Vault,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/therapy-materials-vault
What should be the personal ability or special attribute of the applicant?,"excel in academics, extra-curricular activities, and human service",0.07355132699012756,Thomas H. Macbride Leadership Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/thomas-h-macbride-leadership-scholarship
What should be the personal ability or special attribute of the applicant?,deepest interest,0.001439884421415627,Thomas J. Watson Fellowship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/thomas-j-watson-fellowship
What should be the personal ability or special attribute of the applicant?,evidence of sound academic achievement,0.029184890910983086,Triangle Scholar-Leader Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/triangle-scholar-leader-scholarship
What should be the personal ability or special attribute of the applicant?,2.5 GPA,0.2471168041229248,Union Pacific William E. Wimmer Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/union-pacific-william-e-wimmer-scholarship
What should be the personal ability or special attribute of the applicant?,financial need,0.1401982605457306,University of Iowa Academic Success Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/university-of-iowa-academic-success-scholarship
What should be the personal ability or special attribute of the applicant?,continuous full-time enrollment,0.0027834870852530003,University of Iowa Phi Theta Kappa Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/university-of-iowa-phi-theta-kappa-scholarship
What should be the personal ability or special attribute of the applicant?,minimum grade point average,0.043065931648015976,Westmar Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/westmar-scholarship
What should be the personal ability or special attribute of the applicant?,railway engineering,0.08554937690496445,William E. and Barbara I. Van Trump Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/william-e-and-barbara-i-van-trump-scholarship
What should be the personal ability or special attribute of the applicant?,their high school diploma from a Wisconsin high school,0.0872262716293335,Wisconsin Architects Foundation Out-of-State Study Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the personal ability or special attribute of the applicant?,TCU Scholarships are awarded by each Tribal College or University.,2.3446427803719416e-06,American Indian College Fund TCU Scholarship Program,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/american-indian-college-fund-tcu-scholarship-program
What should be the personal ability or special attribute of the applicant?,diverse candidate or be from an underserved community,0.06589171290397644,Bridging the Dream Scholarship Program for High School Seniors,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the personal ability or special attribute of the applicant?,minimum 2.5 GPA on a 4.0 scale,0.06487654894590378,CBC Spouses Performing Arts Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/cbc-spouses-performing-arts-scholarship
What should be the personal ability or special attribute of the applicant?,Applicants must be attending a school or have a permanent address,0.03994390368461609,Chicago Occupational Therapy,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/chicago-occupational-therapy
What should be the personal ability or special attribute of the applicant?,Interested students or college clubs should contact their college of ag office,0.0019026064546778798,CHS Foundation Scholarships,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/chs-foundation-scholarships
What should be the personal ability or special attribute of the applicant?,Must be a US citizen or permanent resident,0.24496150016784668,CyberCorps Scholarship for Service,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/cybercorps-scholarship-for-service
What should be the personal ability or special attribute of the applicant?,GPA of 3.25 or higher,0.10580963641405106,John Cowan Memorial Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/john-cowan-memorial-scholarship
What should be the personal ability or special attribute of the applicant?,financial need,0.0065301465801894665,Kansas Military Service Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/kansas-military-service-scholarship
What should be the personal ability or special attribute of the applicant?,both reside in Kansas and plan on attending a college/university in Kansas,0.0737813338637352,Outdoors Communicators of Kansas-Harper Memorial Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/outdoors-communicators-of-kansas-harper-memorial-scholarship
What should be the personal ability or special attribute of the applicant?,members of the Presbyterian Church,0.10479343682527542,Samuel Robinson Award,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/samuel-robinson-award
What should be the personal ability or special attribute of the applicant?,at least a 2.0 grade point average,0.09103468805551529,Southwestern College Esports Activity Grant,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/southwestern-college-esports-activity-grant
What should be the personal ability or special attribute of the applicant?,"books, personal items",0.3918794095516205,The VANROSS Foundation,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/the-vanross-foundation
What should be the personal ability or special attribute of the applicant?,"exceptional personality, clinical skills, and character",0.2318611890077591,Therapy Materials Vault,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/therapy-materials-vault
What should be the personal ability or special attribute of the applicant?,2.5 GPA,0.2471168041229248,Union Pacific William E. Wimmer Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/union-pacific-william-e-wimmer-scholarship
What should be the personal ability or special attribute of the applicant?,railway engineering,0.08554937690496445,William E. and Barbara I. Van Trump Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/william-e-and-barbara-i-van-trump-scholarship
What should be the personal ability or special attribute of the applicant?,their high school diploma from a Wisconsin high school,0.0872262716293335,Wisconsin Architects Foundation Out-of-State Study Scholarship,Kansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kansas/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the personal ability or special attribute of the applicant?,hospitality related major,0.008321132510900497,A.J. Grisanti Memorial Scholarship Fund,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/a-j-grisanti-memorial-scholarship-fund
What should be the personal ability or special attribute of the applicant?,maintain a grade point average of 2.5 or higher,0.0811789408326149,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/beca-inc-edna-r-anthony-memorial-scholarship
What should be the personal ability or special attribute of the applicant?,Tuition Promise Scholarship.,8.47956289362628e-06,Berea College Tuition Promise Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/berea-college-tuition-promise-scholarship
What should be the personal ability or special attribute of the applicant?,diverse candidate or be from an underserved community,0.06589171290397644,Bridging the Dream Scholarship Program for High School Seniors,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the personal ability or special attribute of the applicant?,minimum 2.5 GPA on a 4.0 scale,0.06487654894590378,CBC Spouses Performing Arts Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/cbc-spouses-performing-arts-scholarship
What should be the personal ability or special attribute of the applicant?,"knowledge of cultures, languages, and societies in other parts of the world",0.027722783386707306,David Hershberg for Summer Study Abroad,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/david-hershberg-for-summer-study-abroad
What should be the personal ability or special attribute of the applicant?,excellent academic records,0.15594381093978882,Edith Schwab Memorial Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/edith-schwab-memorial-scholarship
What should be the personal ability or special attribute of the applicant?,excitement for the use of Intelligent Transportation Systems to improve safety and efficiency,0.08022092282772064,Gordon Paesani Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/gordon-paesani-scholarship
What should be the personal ability or special attribute of the applicant?,minimum cumulative GPA of 3.0,0.048910681158304214,Jared E. Banta Legacy Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/jared-e-banta-legacy-scholarship
What should be the personal ability or special attribute of the applicant?,a descendant of an American Korean War Veteran in the state of Georgia,0.032983068376779556,KASF Scholarship for Descendants of American Korean War Veterans,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kasf-scholarship-for-descendants-of-american-korean-war-veterans
What should be the personal ability or special attribute of the applicant?,studying an early childhood-related discipline,0.04507236182689667,Kentucky Early Childhood Development Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kentucky-early-childhood-development-scholarship
What should be the personal ability or special attribute of the applicant?,at least a 2.5 GPA,0.04485504329204559,Kentucky Educational Excellence Scholarship (KEES),Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kentucky-educational-excellence-scholarship-kees
What should be the personal ability or special attribute of the applicant?,demonstrate financial need; be a US citizen,0.11455858498811722,Kentucky Teacher Scholarship Program,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kentucky-teacher-scholarship-program
What should be the personal ability or special attribute of the applicant?,financial need,0.05526828393340111,Kentucky Tuition Grant,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kentucky-tuition-grant
What should be the personal ability or special attribute of the applicant?,a U.S. citizen and a Kentucky resident,0.19121533632278442,KHEAA Osteopathic Medicine Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kheaa-osteopathic-medicine-scholarship
What should be the personal ability or special attribute of the applicant?,Korean heritage,0.0791119635105133,Korean American Scholarship Foundation-Eastern Regional Chapter,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/korean-american-scholarship-foundation-eastern-regional-chapter
What should be the personal ability or special attribute of the applicant?,have a 2.5 GPA,0.05994749814271927,KYTESOL ESL/LEP Student Scholarship Opportunity,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/kytesol-esl-lep-student-scholarship-opportunity
What should be the personal ability or special attribute of the applicant?,cumulative high school GPA of 3.5 or higher,0.1255045384168625,Lewis Sexton Scholarship Fund,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/lewis-sexton-scholarship-fund
What should be the personal ability or special attribute of the applicant?,cumulative GPA of 3.0 or higher,0.06578975915908813,Logan Thomas Family Memorial Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/logan-thomas-family-memorial-scholarship
What should be the personal ability or special attribute of the applicant?,members of a Baptist church; demonstrate financial need,0.11760133504867554,Louis-Edward Nicklies Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/louis-edward-nicklies-scholarship
What should be the personal ability or special attribute of the applicant?,fitness or nutrition-related major,0.03632381185889244,Martha J. Branch Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/martha-j-branch-scholarship
What should be the personal ability or special attribute of the applicant?,at least minor in political science,0.09540177136659622,McConnell Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/mcconnell-scholarship
What should be the personal ability or special attribute of the applicant?,"work as scientists, engineers or technicians",0.041196297854185104,NAAMLP Land Reclamation Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/naamlp-land-reclamation-scholarship
What should be the personal ability or special attribute of the applicant?,Must maintain a cumulative 3.0 GPA on a 4.0 scale,0.007851030677556992,Nola Cook Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/nola-cook-scholarship
What should be the personal ability or special attribute of the applicant?,2.5 GPA,0.195501908659935,Norfolk Southern Foundation Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/norfolk-southern-foundation-scholarship
What should be the personal ability or special attribute of the applicant?,Balanced Man,0.002652745461091399,Northern Kentucky University Balanced Man Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/northern-kentucky-university-balanced-man-scholarship
What should be the personal ability or special attribute of the applicant?,current official transcript,0.0021696363110095263,Race for Education Scholarships,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/race-for-education-scholarships
What should be the personal ability or special attribute of the applicant?,members of the Presbyterian Church,0.10479343682527542,Samuel Robinson Award,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/samuel-robinson-award
What should be the personal ability or special attribute of the applicant?,minimum cumulative 2.5 GPA,0.0199173241853714,Southern Automotive Womens Forum Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/southern-automotive-womens-forum-scholarship
What should be the personal ability or special attribute of the applicant?,The student must attend an accredited four-year educational institution in Kentucky,0.029671289026737213,Stephen L. Keller High School Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/stephen-l-keller-high-school-scholarship
What should be the personal ability or special attribute of the applicant?,The student must attend an accredited four-year educational institution in Kentucky,0.011581309139728546,Stephen L. Keller Undergraduate Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/stephen-l-keller-undergraduate-scholarship
What should be the personal ability or special attribute of the applicant?,minimum GPA of 3.0,0.05863122642040253,The AAF-Greater Evansville Scholarship Award,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/the-aaf-greater-evansville-scholarship-award
What should be the personal ability or special attribute of the applicant?,Must display a desire to overcome adversity and demonstrate a financial need,0.1802040934562683,The Anthony Muñoz Scholarship Fund,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/the-anthony-mu%C3%B1oz-scholarship-fund
What should be the personal ability or special attribute of the applicant?,2.5 GPA,0.06304500252008438,The Luther and Mary Ida Vandross Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/the-luther-and-mary-ida-vandross-scholarship
What should be the personal ability or special attribute of the applicant?,deepest interest,0.001439884421415627,Thomas J. Watson Fellowship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/thomas-j-watson-fellowship
What should be the personal ability or special attribute of the applicant?,Thomas More College Band Scholarship,0.0005210486124269664,Thomas More College Band Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/thomas-more-college-band-scholarship
What should be the personal ability or special attribute of the applicant?,their high school diploma from a Wisconsin high school,0.0872262716293335,Wisconsin Architects Foundation Out-of-State Study Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the personal ability or special attribute of the applicant?,maintain a grade point average of 2.5 or higher,0.0811789408326149,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/beca-inc-edna-r-anthony-memorial-scholarship
What should be the personal ability or special attribute of the applicant?,diverse candidate or be from an underserved community,0.06589171290397644,Bridging the Dream Scholarship Program for High School Seniors,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the personal ability or special attribute of the applicant?,minimum 2.5 GPA on a 4.0 scale,0.06487654894590378,CBC Spouses Performing Arts Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/cbc-spouses-performing-arts-scholarship
What should be the personal ability or special attribute of the applicant?,minimum 2.5 GPA on a 4.0 scale,0.05283946916460991,CBC Spouses Visual Arts Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/cbc-spouses-visual-arts-scholarship
What should be the personal ability or special attribute of the applicant?,good academic standing (GPA 3.0 or higher).,0.11006426811218262,Climate Adaptation Scientists of Tomorrow Program,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/climate-adaptation-scientists-of-tomorrow-program
What should be the personal ability or special attribute of the applicant?,Must be a US citizen or permanent resident,0.24496150016784668,CyberCorps Scholarship for Service,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/cybercorps-scholarship-for-service
What should be the personal ability or special attribute of the applicant?,work they are doing in the community,7.029063999652863e-05,Emily Schoenbaum Grant,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/emily-schoenbaum-grant
What should be the personal ability or special attribute of the applicant?,"positive attitude, teamwork and effective communication skills",0.13568773865699768,Hospitality Education Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/hospitality-education-scholarship
What should be the personal ability or special attribute of the applicant?,have a 3.0 GPA,0.05468524992465973,Korean American Scholarship Foundation-Southwestern Regional Chapter,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/korean-american-scholarship-foundation-southwestern-regional-chapter
What should be the personal ability or special attribute of the applicant?,space,0.0002870474709197879,LaSPACE LURA Program,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/laspace-lura-program
What should be the personal ability or special attribute of the applicant?,health education,0.008901971392333508,Lettie Pate Whitehead Scholarship Program,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/lettie-pate-whitehead-scholarship-program
What should be the personal ability or special attribute of the applicant?,academic merit,0.5330116748809814,Loyola University Merit Scholarships,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/loyola-university-merit-scholarships
What should be the personal ability or special attribute of the applicant?,"community involvement, demonstrated leadership and history of service throughout high school",0.10151698440313339,Loyola University New Orleans Ignatian Scholarships for Academic Excellence,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/loyola-university-new-orleans-ignatian-scholarships-for-academic-excellence
