question,answer,score,title,state,link
Where should be the residential address or the state of the applicant?,Forsyth County,0.0026392817962914705,The Charles and Robin Paul Scholarship Award,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-charles-and-robin-paul-scholarship-award
Where should be the residential address or the state of the applicant?,Forsyth County,0.00259028235450387,The Frank A. Samuelson Scholarship Award,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-frank-a-samuelson-scholarship-award
Where should be the residential address or the state of the applicant?,"Pennsylvania, Delaware, or Southern New Jersey",0.7415136694908142,The Luther and Mary Ida Vandross Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-luther-and-mary-ida-vandross-scholarship
Where should be the residential address or the state of the applicant?,Forsyth County,0.4368659257888794,The Mary Elizabeth Dodson Conrad Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-mary-elizabeth-dodson-conrad-scholarship
Where should be the residential address or the state of the applicant?,enrolled in high school or community college,0.06156805157661438,"The Piedmont Institute for Communication, Music and Art: Emerging Writers Competition",North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-piedmont-institute-for-communication-music-and-art-emerging-writers-competition
Where should be the residential address or the state of the applicant?,Forsyth or Davidson Counties,0.4154050946235657,The Salem Glen College Assistance Program,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-salem-glen-college-assistance-program
Where should be the residential address or the state of the applicant?,North Carolina Pi chapter at WCU,0.0007808903465047479,The SigEp Western Carolina University Balanced Man Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/the-sigep-western-carolina-university-balanced-man-scholarship
Where should be the residential address or the state of the applicant?,"where to go, who to meet and when to change course.",1.6061245560194948e-06,Thomas J. Watson Fellowship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/thomas-j-watson-fellowship
Where should be the residential address or the state of the applicant?,North Carolina,0.001886481186375022,Tien Bui Memorial Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/tien-bui-memorial-scholarship
Where should be the residential address or the state of the applicant?,US citizenship or legal residence,0.05723212659358978,UNCF General Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/uncf-general-scholarship
Where should be the residential address or the state of the applicant?,Wisconsin,0.007499193772673607,Wisconsin Architects Foundation Out-of-State Study Scholarship,North Carolina,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-carolina/wisconsin-architects-foundation-out-of-state-study-scholarship
Where should be the residential address or the state of the applicant?,scholarship provider's website.,2.668857916887646e-07,Alliance Pipeline Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/alliance-pipeline-scholarship
Where should be the residential address or the state of the applicant?,Deadlines differ for each tribal college or university,1.7855330725069507e-06,American Indian College Fund TCU Scholarship Program,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/american-indian-college-fund-tcu-scholarship-program
Where should be the residential address or the state of the applicant?,North Dakota,0.5062857866287231,Anna B. Spangler Memorial Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/anna-b-spangler-memorial-scholarship
Where should be the residential address or the state of the applicant?,Utah,0.005556638818234205,Bridging the Dream Scholarship Program for High School Seniors,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/bridging-the-dream-scholarship-program-for-high-school-seniors
Where should be the residential address or the state of the applicant?,CBC member’s district,0.09723526984453201,CBC Spouses Performing Arts Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/cbc-spouses-performing-arts-scholarship
Where should be the residential address or the state of the applicant?,college of ag office,0.0034388885833323,CHS Foundation Scholarships,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/chs-foundation-scholarships
Where should be the residential address or the state of the applicant?,Barnes County,0.012345802038908005,Dacotah Bank Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/dacotah-bank-scholarship
Where should be the residential address or the state of the applicant?,Valley City State University,0.0007849355461075902,"Dale ""Snook"" Noack Memorial Scholarship",North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/dale-snook-noack-memorial-scholarship
Where should be the residential address or the state of the applicant?,southern Florida area,0.04246357083320618,Dale T. Peck Memorial Scholarships,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/dale-t-peck-memorial-scholarships
Where should be the residential address or the state of the applicant?,Elma and Albert Goeschel Memorial Scholarship,8.841622729960363e-06,Elma and Albert Goeschel Memorial Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/elma-and-albert-goeschel-memorial-scholarship
Where should be the residential address or the state of the applicant?,college sophomore,0.0008920871187001467,Hazel McBride Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/hazel-mcbride-scholarship
Where should be the residential address or the state of the applicant?,Minnesota State Community and Technical College-Moorhead,0.000978047028183937,Home Builders Care of Fargo-Moorhead Foundation Scholarships,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/home-builders-care-of-fargo-moorhead-foundation-scholarships
Where should be the residential address or the state of the applicant?,Valley City State University,0.004563074558973312,Ina Cullom Robertson Memorial Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/ina-cullom-robertson-memorial-scholarship
Where should be the residential address or the state of the applicant?,North Dakota,0.4697873890399933,Janet Monroe Wendschlag & Bryan John Wendschlag Memorial Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/janet-monroe-wendschlag-and-bryan-john-wendschlag-memorial-scholarship
Where should be the residential address or the state of the applicant?,Jean Evenstad Memorial Scholarship is available to students pursuing an English Education degree.,1.1028269909729715e-05,Jean Evenstad Memorial Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/jean-evenstad-memorial-scholarship
Where should be the residential address or the state of the applicant?,Barnes County area,0.002747673774138093,"John P. Windish, Jr. Memorial Scholarship",North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/john-p-windish-jr-memorial-scholarship
Where should be the residential address or the state of the applicant?,Midwestern region states,0.0009677484049461782,Korean American Scholarship Foundation-Midwestern Regional Chapter,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/korean-american-scholarship-foundation-midwestern-regional-chapter
Where should be the residential address or the state of the applicant?,"L.D. ""Dusty"" Rhoades and Josephine Wright",4.019468633487122e-06,"L.D. ""Dusty"" Rhoades and Josephine Wright Memorial Scholarship",North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/l-d-dusty-rhoades-and-josephine-wright-memorial-scholarship
Where should be the residential address or the state of the applicant?,seniors majoring in Business.,5.8694517974799965e-06,Mabel Snoeyenbos Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/mabel-snoeyenbos-scholarship
Where should be the residential address or the state of the applicant?,North Dakota,0.041107408702373505,NDSGC American Indian Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/ndsgc-american-indian-scholarship
Where should be the residential address or the state of the applicant?,North Dakota State University,0.0028020786121487617,NDSGC Lillian Goettler Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/ndsgc-lillian-goettler-scholarship
Where should be the residential address or the state of the applicant?,"Hampton, Virginia",0.2258036881685257,NDSGC Pearl I. Young Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/ndsgc-pearl-i-young-scholarship
Where should be the residential address or the state of the applicant?,US citizen,0.021366138011217117,North Dakota Space Grant Consortium Undergraduate Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/north-dakota-space-grant-consortium-undergraduate-scholarship
Where should be the residential address or the state of the applicant?,North Dakota high school; graduated from a high school in a bordering state,0.0004428576794452965,North Dakota State Student Incentive Grant Program,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/north-dakota-state-student-incentive-grant-program
Where should be the residential address or the state of the applicant?,Barnes County,0.019535543397068977,Percy G. Willson Scholarships,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/percy-g-willson-scholarships
Where should be the residential address or the state of the applicant?,one of the 11 Southeast Counties,0.025013115257024765,Sustainable Agriculture & Forestry Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/sustainable-agriculture-and-forestry-scholarship
Where should be the residential address or the state of the applicant?,VCSU,0.00010120037040906027,VCSU Alumni Upper-Level Scholarships,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/vcsu-alumni-upper-level-scholarships
Where should be the residential address or the state of the applicant?,WICHE’s 16 member states/U.S. territories,0.022413291037082672,WICHE Western Undergraduate Exchange,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/wiche-western-undergraduate-exchange
Where should be the residential address or the state of the applicant?,Wisconsin,0.007499193772673607,Wisconsin Architects Foundation Out-of-State Study Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/wisconsin-architects-foundation-out-of-state-study-scholarship
Where should be the residential address or the state of the applicant?,CBC member’s district,0.09723526984453201,CBC Spouses Performing Arts Scholarship,Northern Mariana Islands,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/northern-mariana-islands/cbc-spouses-performing-arts-scholarship
Where should be the residential address or the state of the applicant?,WICHE’s 16 member states/U.S. territories,0.022413291037082672,WICHE Western Undergraduate Exchange,Northern Mariana Islands,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/northern-mariana-islands/wiche-western-undergraduate-exchange
Where should be the residential address or the state of the applicant?,Ohio,0.014445608481764793,ALCOA Fund Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/alcoa-fund-scholarship
Where should be the residential address or the state of the applicant?,Ohio counties,0.08017595112323761,Arnold W. Fritz Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/arnold-w-fritz-scholarship
Where should be the residential address or the state of the applicant?,Ashland University,0.00024065602337941527,Ashland University Esports Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/ashland-university-esports-scholarship
Where should be the residential address or the state of the applicant?,Canton-Massillon,0.0022009063977748156,ASM Canton-Massillon Chapter Freshman Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/asm-canton-massillon-chapter-freshman-scholarship
Where should be the residential address or the state of the applicant?,Ohio or California,0.47249636054039,AWS Donald F Hastings Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/aws-donald-f-hastings-scholarship
Where should be the residential address or the state of the applicant?,"Florida, Michigan and Ohio",0.4099213778972626,AWS William B. Howell Memorial Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/aws-william-b-howell-memorial-scholarship
Where should be the residential address or the state of the applicant?,Historically Black College or University,0.006086181383579969,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/beca-inc-edna-r-anthony-memorial-scholarship
Where should be the residential address or the state of the applicant?,Utah,0.005556638818234205,Bridging the Dream Scholarship Program for High School Seniors,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/bridging-the-dream-scholarship-program-for-high-school-seniors
Where should be the residential address or the state of the applicant?,Case Western Reserve University,0.0002646314387675375,Case Western Theater Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/case-western-theater-scholarship
Where should be the residential address or the state of the applicant?,CBC member’s district,0.09723526984453201,CBC Spouses Performing Arts Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/cbc-spouses-performing-arts-scholarship
Where should be the residential address or the state of the applicant?,a CBC member’s district,0.03132195770740509,CBC Spouses Visual Arts Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/cbc-spouses-visual-arts-scholarship
Where should be the residential address or the state of the applicant?,Greater Pittsburgh area,0.017606981098651886,Chaffin Luhana Foundation Anti-Distracted Driving Scholarship Essay Contest,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/chaffin-luhana-foundation-anti-distracted-driving-scholarship-essay-contest
Where should be the residential address or the state of the applicant?,Illinois,0.0039162891916930676,Chicago Occupational Therapy,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/chicago-occupational-therapy
Where should be the residential address or the state of the applicant?,current full-time undergraduate student,2.728536492213607e-05,CITe Minor Student Tuition Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/cite-minor-student-tuition-scholarship
Where should be the residential address or the state of the applicant?,Allen Scholarship Weekend,9.861647413345054e-06,College of Wooster Clarence Beecher Allen Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/college-of-wooster-clarence-beecher-allen-scholarship
Where should be the residential address or the state of the applicant?,U.S. citizens,0.029624780640006065,College of Wooster College Scholar Award,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/college-of-wooster-college-scholar-award
Where should be the residential address or the state of the applicant?,College of Wooster,4.150768290855922e-05,College of Wooster Covenant Scholarships,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/college-of-wooster-covenant-scholarships
Where should be the residential address or the state of the applicant?,College of Wooster,0.00017516996013000607,College of Wooster Music Scholarships,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/college-of-wooster-music-scholarships
Where should be the residential address or the state of the applicant?,College of Wooster,0.0008459941018372774,College of Wooster Performing Arts Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/college-of-wooster-performing-arts-scholarship
Where should be the residential address or the state of the applicant?,Wooster,0.0012427556794136763,College of Wooster Scottish Arts Scholarships,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/college-of-wooster-scottish-arts-scholarships
Where should be the residential address or the state of the applicant?,Montgomery County,0.3590374290943146,DMCSP Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/dmcsp-scholarship
Where should be the residential address or the state of the applicant?,Candidates must be a citizen or legal resident of the United States,0.0226737093180418,EnerGIS GIS Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/energis-gis-scholarship
Where should be the residential address or the state of the applicant?,Central Ohio high school graduate,0.003153503406792879,"Felbry College of Nursing $7,500 Scholarship",Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/felbry-college-of-nursing-7500-scholarship
Where should be the residential address or the state of the applicant?,Ohio Dominican University,0.008355574682354927,Global Connections Grant,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/global-connections-grant
Where should be the residential address or the state of the applicant?,"Illinois, Indiana, Kentucky, Ohio",0.019474711269140244,Gordon Paesani Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/gordon-paesani-scholarship
Where should be the residential address or the state of the applicant?,"Athens County, Ohio",0.11441044509410858,GRCF Dr. William E. and Norma Sprague Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/grcf-dr-william-e-and-norma-sprague-scholarship
Where should be the residential address or the state of the applicant?,Heidelberg University,6.341553671518341e-05,Heidelberg University Music Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/heidelberg-universitymusic-scholarship
Where should be the residential address or the state of the applicant?,Heidelberg University,2.8517597456811927e-05,Heidelberg University Grant,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/heidelberg-university-grant
Where should be the residential address or the state of the applicant?,Phi Theta Kappa,0.00013759825378656387,Heidelberg University Phi Theta Kappa Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/heidelberg-university-phi-theta-kappa-scholarship
Where should be the residential address or the state of the applicant?,Tiffin campus,0.0002968896587844938,Heidelberg University Transfer Academic Award,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/heidelberg-university-transfer-academic-award
Where should be the residential address or the state of the applicant?,a member of the United Church of Christ,0.0027279925998300314,Heidelberg University UCC Grant,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/heidelberg-university-ucc-grant
Where should be the residential address or the state of the applicant?,Heidelberg College,0.0005098420660942793,Heidelberg University UCC Ministerial Grant,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/heidelberg-university-ucc-ministerial-grant
Where should be the residential address or the state of the applicant?,Ohio Dominican University,0.0007121800445020199,International Academic Achievement Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/international-academic-achievement-scholarship
Where should be the residential address or the state of the applicant?,Ohio Dominican University,0.001624555792659521,International Academic Opportunity Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/international-academic-opportunity-scholarship
Where should be the residential address or the state of the applicant?,Ohio Dominican University,0.010288524441421032,International Student Grant,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/international-student-grant
Where should be the residential address or the state of the applicant?,Ohio,0.0004864285292569548,Iota Sigma Pi BP Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/iota-sigma-pi-bp-scholarship
Where should be the residential address or the state of the applicant?,"Houston, PA",0.16490274667739868,James T. and Rose M. Perryman Family Foundation Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/james-t-and-rose-m-perryman-family-foundation-scholarship
Where should be the residential address or the state of the applicant?,Kentucky or Ohio,0.0016108345007523894,Jared E. Banta Legacy Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/jared-e-banta-legacy-scholarship
Where should be the residential address or the state of the applicant?,Findlay,0.0004041160282213241,Jeffire Wrestling Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/jeffire-wrestling-scholarship
Where should be the residential address or the state of the applicant?,Ohio,0.21008339524269104,Jody Stowers Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/jody-stowers-scholarship
Where should be the residential address or the state of the applicant?,Columbus City Schools,0.0009942579781636596,"John H. Rosemond, Sr. M.D. Scholarship Fund",Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/john-h-rosemond-sr-m-d-scholarship-fund
Where should be the residential address or the state of the applicant?,Italian descent,0.010025322437286377,John Pirelli Lodge Italian American Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/john-pirelli-lodge-italian-american-scholarship
Where should be the residential address or the state of the applicant?,Ukrainian,0.00039626253419555724,Joseph Potochny Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/joseph-potochny-scholarship
Where should be the residential address or the state of the applicant?,Kent State University,0.0018665788229554892,Kent State University Esports Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/kent-state-university-esports-scholarship
Where should be the residential address or the state of the applicant?,Lake Erie College,8.751711902732495e-06,Lake Erie College Twins Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/lake-erie-college-twins-scholarship
Where should be the residential address or the state of the applicant?,Oxford campus,0.0069228229112923145,Miami University (OH) Merit Scholarships,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/miami-university-oh-merit-scholarships
Where should be the residential address or the state of the applicant?,US citizen or legal resident,0.021196827292442322,Miami University National Merit Scholarships,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/miami-university-national-merit-scholarships
Where should be the residential address or the state of the applicant?,anywhere within the United States,0.013587186112999916,NAAMLP Land Reclamation Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/naamlp-land-reclamation-scholarship
Where should be the residential address or the state of the applicant?,Norfolk Southern's service area,0.005717055406421423,Norfolk Southern Foundation Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/norfolk-southern-foundation-scholarship
Where should be the residential address or the state of the applicant?,Ohio,0.1749105304479599,OAWWA Graduate/Adult Continuing Education Degree Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/oawwa-graduate-adult-continuing-education-degree-scholarship
Where should be the residential address or the state of the applicant?,Ohio,0.20790664851665497,OAWWA Undergraduate Advanced Degree Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/oawwa-undergraduate-advanced-degree-scholarship
Where should be the residential address or the state of the applicant?,Ohio Dominican University,0.0005016083014197648,ODU International Work-Study Award,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/odu-international-work-study-award
Where should be the residential address or the state of the applicant?,Ohio,0.0012135948054492474,Ohio College Opportunity Grant,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/ohio-college-opportunity-grant
Where should be the residential address or the state of the applicant?,Ohio,0.0014709453098475933,Ohio EPA Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/ohio-epa-scholarship
Where should be the residential address or the state of the applicant?,Ohio National Guard Scholarship Program provides one-hundred percent tuition to Ohio,1.3357799616642296e-05,Ohio National Guard Scholarship Program,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/ohio-national-guard-scholarship-program
Where should be the residential address or the state of the applicant?,Ohio,0.0015070189256221056,Ohio Newspaper Association University Journalism Scholarships,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/ohio-newspaper-association-university-journalism-scholarships
Where should be the residential address or the state of the applicant?,Ohio,3.884750549332239e-05,Ohio Parks and Recreation Association Foundation Scholarships,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/ohio-parks-and-recreation-association-foundation-scholarships
Where should be the residential address or the state of the applicant?,Ohio,0.1442456692457199,Ohio Safety Officers College Memorial Fund,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/ohio-safety-officers-college-memorial-fund
Where should be the residential address or the state of the applicant?,Ohio township,0.09814563393592834,Ohio Township Association Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/ohio-township-association-scholarship
Where should be the residential address or the state of the applicant?,Medina County,0.009515948593616486,Ohio University Women’s Club of Greater Cleveland Freshman Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/ohio-university-womens-club-of-greater-cleveland-freshman-scholarship
Where should be the residential address or the state of the applicant?,Ohio,0.30065810680389404,Ohio War Orphan & Severely Disabled Veterans' Children Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/ohio-war-orphan-and-severely-disabled-veterans-children-scholarship
Where should be the residential address or the state of the applicant?,current water operator or seeking to enter the water operator profession,2.9549605642387178e-06,One AWWA Operator Scholarship,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/one-awwa-operator-scholarship
Where should be the residential address or the state of the applicant?,Richland County,0.2640821635723114,Richland County Foundation Gregory VanScyoc Memorial Scholarship Fund,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/richland-county-foundation-gregory-vanscyoc-memorial-scholarship-fund
Where should be the residential address or the state of the applicant?,members of the Presbyterian Church,0.0008998872945085168,Samuel Robinson Award,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/samuel-robinson-award
Where should be the residential address or the state of the applicant?,Ohio,0.11709959805011749,Sullivan-Deackard Scholars Opportunity Program,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/sullivan-deackard-scholars-opportunity-program
Where should be the residential address or the state of the applicant?,western half of the Synod of the Trinity,0.004841553047299385,Synod of the Trinity Presbyterian Scholarship Fund,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/synod-of-the-trinity-presbyterian-scholarship-fund
Where should be the residential address or the state of the applicant?,Alabama,6.234874490473885e-06,Targeting Excellence Scholarships,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/targeting-excellence-scholarships
Where should be the residential address or the state of the applicant?,Tri-State,0.0021732014138251543,The Anthony Muñoz Scholarship Fund,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/the-anthony-mu%C3%B1oz-scholarship-fund
Where should be the residential address or the state of the applicant?,Cleveland State University,0.0009185324306599796,The Balanced Man Scholarship at Cleveland State University,Ohio,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/ohio/the-balanced-man-scholarship-at-cleveland-state-university
