question,answer,score,title,state,link
What nationality or citizenship should the applicant belong to be?,Wisconsin,0.08733625710010529,Wisconsin Architects Foundation Out-of-State Study Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/wisconsin-architects-foundation-out-of-state-study-scholarship
What nationality or citizenship should the applicant belong to be?,junior and senior undergrad students,0.0013423473574221134,Angelo Tagliacozzo Memorial Geological Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/angelo-tagliacozzo-memorial-geological-scholarship
What nationality or citizenship should the applicant belong to be?,Applicants must be currently enrolled,8.837955101625994e-05,ASA NORTHEAST Scholarship Program,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/asa-northeast-scholarship-program
What nationality or citizenship should the applicant belong to be?,Austria,0.1579418182373047,Austro American Association of Greater Boston Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/austro-american-association-of-greater-boston-scholarship
What nationality or citizenship should the applicant belong to be?,US citizen or permanent resident,0.4521021544933319,Bridging the Dream Scholarship Program for High School Seniors,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/bridging-the-dream-scholarship-program-for-high-school-seniors
What nationality or citizenship should the applicant belong to be?,African-American or Black,0.19534394145011902,CBC Spouses Performing Arts Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/cbc-spouses-performing-arts-scholarship
What nationality or citizenship should the applicant belong to be?,U.S. study abroad population,1.2716954188363161e-05,Fund for Education Abroad - BASAA Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/fund-for-education-abroad-basaa-scholarship
What nationality or citizenship should the applicant belong to be?,citizenship,0.010970206931233406,Joseph B. Ezhaya Memorial Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/joseph-b-ezhaya-memorial-scholarship
What nationality or citizenship should the applicant belong to be?,Korean,0.3232724666595459,Korean American Scholarship Foundation-Northeastern Regional Chapter,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/korean-american-scholarship-foundation-northeastern-regional-chapter
What nationality or citizenship should the applicant belong to be?,Massachusetts,0.009944123215973377,LSP Association Scholarship Fund,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/lsp-association-scholarship-fund
What nationality or citizenship should the applicant belong to be?,Maine,0.03738592937588692,Maine Veterans Dependents Educational Benefits,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/maine-veterans-dependents-educational-benefits
What nationality or citizenship should the applicant belong to be?,Maine,0.021455926820635796,MBTA Educational Foundation Scholarships,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/mbta-educational-foundation-scholarships
What nationality or citizenship should the applicant belong to be?,an undergraduate student enrolled in a school in the Eastern region of the United States,2.229887650173623e-05,NAAMLP Land Reclamation Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/naamlp-land-reclamation-scholarship
What nationality or citizenship should the applicant belong to be?,New England,0.0004015132726635784,NEBHE Tuition Break Program,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/nebhe-tuition-break-program
What nationality or citizenship should the applicant belong to be?,New England,0.004550033714622259,NEEBC Scholarship Program,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/neebc-scholarship-program
What nationality or citizenship should the applicant belong to be?,New England,0.010950016789138317,NES Scholarship Program,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/nes-scholarship-program
What nationality or citizenship should the applicant belong to be?,St. Joseph's College Presidential Scholarship,3.990802724729292e-06,St. Josephs College Presidential Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/st-josephs-college-presidential-scholarship
What nationality or citizenship should the applicant belong to be?,Maine,0.00037044184864498675,State of Maine Grant Program,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/state-of-maine-grant-program
What nationality or citizenship should the applicant belong to be?,Maine,0.011492899619042873,Support for Maine Students,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/support-for-maine-students
What nationality or citizenship should the applicant belong to be?,New England,0.010545768775045872,The Iris-Samuel Rothman Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/the-iris-samuel-rothman-scholarship
What nationality or citizenship should the applicant belong to be?,Maine,0.11287685483694077,The Maine Police Emerald Society Kevin Riordan Presidential Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/the-maine-police-emerald-society-kevin-riordan-presidential-scholarship
What nationality or citizenship should the applicant belong to be?,Thomas J. Watson,7.831289622117765e-06,Thomas J. Watson Fellowship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/thomas-j-watson-fellowship
What nationality or citizenship should the applicant belong to be?,Children of I.O.O.F.,0.00035724916961044073,Unity Lodge 3 Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/unity-lodge-3-scholarship
What nationality or citizenship should the applicant belong to be?,Maine,0.028790149837732315,University of Maine at Presque Isle Merit Awards,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/university-of-maine-at-presque-isle-merit-awards
What nationality or citizenship should the applicant belong to be?,Wisconsin,0.08733625710010529,Wisconsin Architects Foundation Out-of-State Study Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/wisconsin-architects-foundation-out-of-state-study-scholarship
What nationality or citizenship should the applicant belong to be?,Worthington scholarships,8.349090308001905e-07,Worthington Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/worthington-scholarship
What nationality or citizenship should the applicant belong to be?,Wisconsin,0.08733625710010529,Wisconsin Architects Foundation Out-of-State Study Scholarship,Marshall Islands,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/marshall-islands/wisconsin-architects-foundation-out-of-state-study-scholarship
What nationality or citizenship should the applicant belong to be?,National Panhellenic Conference,0.014745693653821945,Alumnae Panhellenic Association of Washington DC Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/alumnae-panhellenic-association-of-washington-dc-scholarship
What nationality or citizenship should the applicant belong to be?,Applicants must be currently enrolled,8.837955101625994e-05,ASA NORTHEAST Scholarship Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/asa-northeast-scholarship-program
What nationality or citizenship should the applicant belong to be?,Black,0.04975375905632973,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/beca-inc-edna-r-anthony-memorial-scholarship
What nationality or citizenship should the applicant belong to be?,majoring in eligible studies,0.0021119751036167145,Bechtel Corporation Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/bechtel-corporation-scholarship
What nationality or citizenship should the applicant belong to be?,US citizen or permanent resident,0.4521021544933319,Bridging the Dream Scholarship Program for High School Seniors,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/bridging-the-dream-scholarship-program-for-high-school-seniors
What nationality or citizenship should the applicant belong to be?,African-American or Black,0.19534394145011902,CBC Spouses Performing Arts Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/cbc-spouses-performing-arts-scholarship
What nationality or citizenship should the applicant belong to be?,African-American or Black,0.13931290805339813,CBC Spouses Visual Arts Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/cbc-spouses-visual-arts-scholarship
What nationality or citizenship should the applicant belong to be?,University of Maryland,9.885045074042864e-06,Center for Women In Technology (CWIT) Scholars Program at UMBC,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/center-for-women-in-technology-cwit-scholars-program-at-umbc
What nationality or citizenship should the applicant belong to be?,US,0.49351850152015686,CIA Undergraduate Scholarship Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/cia-undergraduate-scholarship-program
What nationality or citizenship should the applicant belong to be?,US citizen or permanent resident,0.46522146463394165,CyberCorps Scholarship for Service,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/cybercorps-scholarship-for-service
What nationality or citizenship should the applicant belong to be?,Black,0.00022314761008601636,DC Tuition Assistance Grant (DCTAG),Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/dc-tuition-assistance-grant-dctag
What nationality or citizenship should the applicant belong to be?,U.S. Service members,0.0604911707341671,Edward T. Conroy Memorial Scholarship Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/edward-t-conroy-memorial-scholarship-program
What nationality or citizenship should the applicant belong to be?,Ellen M. Cherry-Delawder Memorial Scholarship,3.3588057704037055e-05,Ellen M. Cherry-Delawder Memorial Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/ellen-m-cherry-delawder-memorial-scholarship
What nationality or citizenship should the applicant belong to be?,U.S. citizen or permanent resident,0.42506179213523865,Fund for Education Abroad - DC Area Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/fund-for-education-abroad-dc-area-scholarship
What nationality or citizenship should the applicant belong to be?,Maryland residents,0.08961296826601028,Howard P. Rawlings Educational Assistance Grant,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/howard-p-rawlings-educational-assistance-grant
What nationality or citizenship should the applicant belong to be?,26,1.225545747729484e-05,Howard P. Rawlings Guaranteed Access (GA) Grant,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/howard-p-rawlings-guaranteed-access-ga-grant
What nationality or citizenship should the applicant belong to be?,United States,0.0003914000408258289,Jeffery Isaiah David Memorial Foundation Education Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/jeffery-isaiah-david-memorial-foundation-education-scholarship
What nationality or citizenship should the applicant belong to be?,either a cancer survivor or has supported a family member through their cancer experience,0.04048660770058632,John Duvall Memorial Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/john-duvall-memorial-scholarship
What nationality or citizenship should the applicant belong to be?,a descendant of an American Korean War Veteran in the state of Georgia,0.0754631832242012,KASF Scholarship for Descendants of American Korean War Veterans,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/kasf-scholarship-for-descendants-of-american-korean-war-veterans
What nationality or citizenship should the applicant belong to be?,Korean,0.14899614453315735,Korean American Scholarship Foundation-Eastern Regional Chapter,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/korean-american-scholarship-foundation-eastern-regional-chapter
What nationality or citizenship should the applicant belong to be?,Maryland resident,0.2817845642566681,Maryland Graduate and Professional School Scholarship Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-graduate-and-professional-school-scholarship-program
What nationality or citizenship should the applicant belong to be?,Maryland,0.00014119470142759383,Maryland Part-Time Grant Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-part-time-grant-program
What nationality or citizenship should the applicant belong to be?,current or prospective private career school enrollees,0.010958765633404255,Maryland State Delegate Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-state-delegate-scholarship
What nationality or citizenship should the applicant belong to be?,Maryland,0.0001290128129767254,Maryland Tuition Reduction for Nonresident Nursing Students,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-tuition-reduction-for-nonresident-nursing-students
What nationality or citizenship should the applicant belong to be?,students under the age of 25,0.005463955458253622,Maryland Tuition Waiver for Foster Care Recipients,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/maryland-tuition-waiver-for-foster-care-recipients
What nationality or citizenship should the applicant belong to be?,an undergraduate student enrolled in a school in the Eastern region of the United States,2.229887650173623e-05,NAAMLP Land Reclamation Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/naamlp-land-reclamation-scholarship
What nationality or citizenship should the applicant belong to be?,United States,0.3278545141220093,Nicole Washington Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/nicole-washington-scholarship
What nationality or citizenship should the applicant belong to be?,Norfolk Southern Foundation Scholarship,1.1642704521364067e-05,Norfolk Southern Foundation Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/norfolk-southern-foundation-scholarship
What nationality or citizenship should the applicant belong to be?,Polish or Polish-American,0.098424531519413,Polish-American Arts Association,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/polish-american-arts-association
What nationality or citizenship should the applicant belong to be?,"sophomores, juniors or seniors",0.007988927885890007,RTDNF Lee Thornton Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/rtdnf-lee-thornton-scholarship
What nationality or citizenship should the applicant belong to be?,US Citizen,0.4411708414554596,Scholar Program Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/scholar-program-scholarship
What nationality or citizenship should the applicant belong to be?,"resident of Pennsylvania, Delaware, or Southern New Jersey",0.13323543965816498,The Luther and Mary Ida Vandross Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/the-luther-and-mary-ida-vandross-scholarship
What nationality or citizenship should the applicant belong to be?,out-of-state,0.00015811753110028803,University of Maryland President's Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/university-of-maryland-presidents-scholarship
What nationality or citizenship should the applicant belong to be?,American,0.00037165824323892593,University of Maryland Transfer Student Frederick Douglass Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/university-of-maryland-transfer-student-frederick-douglass-scholarship
What nationality or citizenship should the applicant belong to be?,Wisconsin,0.08733625710010529,Wisconsin Architects Foundation Out-of-State Study Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/wisconsin-architects-foundation-out-of-state-study-scholarship
What nationality or citizenship should the applicant belong to be?,current high school seniors,0.002681337296962738,Workforce Shortage Student Assistance Grant Program,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/workforce-shortage-student-assistance-grant-program
What nationality or citizenship should the applicant belong to be?,Maryland,0.00012027772754663602,WTS Baltimore Undergraduate Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/wts-baltimore-undergraduate-scholarship
What nationality or citizenship should the applicant belong to be?,Zagunis Student Leader Scholarship,6.689105248369742e-06,Zagunis Student Leadership Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/zagunis-student-leadership-scholarship
What nationality or citizenship should the applicant belong to be?,US Citizen or non-citizen,0.43654149770736694,Agnes M. Lindsay Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/agnes-m-lindsay-scholarship
What nationality or citizenship should the applicant belong to be?,junior and senior undergrad students,0.0013423473574221134,Angelo Tagliacozzo Memorial Geological Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/angelo-tagliacozzo-memorial-geological-scholarship
What nationality or citizenship should the applicant belong to be?,Applicants must be currently enrolled,8.837955101625994e-05,ASA NORTHEAST Scholarship Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/asa-northeast-scholarship-program
What nationality or citizenship should the applicant belong to be?,Austria,0.1579418182373047,Austro American Association of Greater Boston Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/austro-american-association-of-greater-boston-scholarship
What nationality or citizenship should the applicant belong to be?,Esports,1.460283328924561e-05,Bay State College Esports Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/bay-state-college-esports-scholarship
What nationality or citizenship should the applicant belong to be?,undergraduates and graduate students.,1.4370605185831664e-06,Becker College Esports Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/becker-college-esports-scholarship
What nationality or citizenship should the applicant belong to be?,U.S.,0.06365656107664108,Berklee Lollapalooza Endowed Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/berklee-lollapalooza-endowed-scholarship
What nationality or citizenship should the applicant belong to be?,Boston,1.1792045370384585e-05,Berklee Merit-Based Scholarships,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/berklee-merit-based-scholarships
What nationality or citizenship should the applicant belong to be?,US,0.2563047409057617,Boston University’s Noyce Scholarship Program In Math,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/boston-universitys-noyce-scholarship-program-in-math
What nationality or citizenship should the applicant belong to be?,US citizen or permanent resident,0.4521021544933319,Bridging the Dream Scholarship Program for High School Seniors,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/bridging-the-dream-scholarship-program-for-high-school-seniors
What nationality or citizenship should the applicant belong to be?,African-American or Black,0.19534394145011902,CBC Spouses Performing Arts Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/cbc-spouses-performing-arts-scholarship
What nationality or citizenship should the applicant belong to be?,U.S. citizen or non-citizen,0.3147979974746704,Christian A. Herter Memorial Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/christian-a-herter-memorial-scholarship
What nationality or citizenship should the applicant belong to be?,Hellenic,0.008219113573431969,CHS/DAI Joint Fellowships,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/chs-dai-joint-fellowships
What nationality or citizenship should the applicant belong to be?,Presidential LEEP Scholarship,7.961846677062567e-06,Clark University Presidential LEEP Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/clark-university-presidential-leep-scholarship
What nationality or citizenship should the applicant belong to be?,rising sophomores or juniors,0.3604750335216522,Climate Adaptation Scientists of Tomorrow Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/climate-adaptation-scientists-of-tomorrow-program
What nationality or citizenship should the applicant belong to be?,US citizen or permanent resident,0.46522146463394165,CyberCorps Scholarship for Service,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/cybercorps-scholarship-for-service
What nationality or citizenship should the applicant belong to be?,Early Childhood Educators Scholarship,2.189194674429018e-06,Early Childhood Educators Scholarship Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/early-childhood-educators-scholarship-program
What nationality or citizenship should the applicant belong to be?,"a prospective full-time, first-year student at Elms College",3.386075695743784e-05,Elms College STEM Scholarships,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/elms-college-stem-scholarships
What nationality or citizenship should the applicant belong to be?,New Hampshire or Massachusetts,0.42818766832351685,Fisher Cats Foundation Scholar-Athlete Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/fisher-cats-foundation-scholar-athlete-scholarship
What nationality or citizenship should the applicant belong to be?,U.S. study abroad population,1.2716954188363161e-05,Fund for Education Abroad - BASAA Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/fund-for-education-abroad-basaa-scholarship
What nationality or citizenship should the applicant belong to be?,U.S. Citizen or non-citizen,0.4236277639865875,Gilbert Matching Student Grant Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/gilbert-matching-student-grant-program
What nationality or citizenship should the applicant belong to be?,Harvard College Financial Aid Initiative,0.00035784440115094185,Harvard Financial Aid Initiative (HFAI),Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/harvard-financial-aid-initiative-hfai
What nationality or citizenship should the applicant belong to be?,Jimi Hendrix Scholarship fund is reserved for talented guitar students.,3.1123415737965843e-06,Jimi Hendrix Scholarship Fund - Guitar,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/jimi-hendrix-scholarship-fund-guitar
What nationality or citizenship should the applicant belong to be?,US resident,0.2958359122276306,John and Abigail Adams Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/john-and-abigail-adams-scholarship
What nationality or citizenship should the applicant belong to be?,citizenship,0.010970206931233406,Joseph B. Ezhaya Memorial Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/joseph-b-ezhaya-memorial-scholarship
What nationality or citizenship should the applicant belong to be?,Korean,0.3232724666595459,Korean American Scholarship Foundation-Northeastern Regional Chapter,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/korean-american-scholarship-foundation-northeastern-regional-chapter
What nationality or citizenship should the applicant belong to be?,Krystle Campbell Scholarship is offered by UMass Boston,9.129144018515944e-05,Krystle Campbell Scholarship - UMass,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/krystle-campbell-scholarship-umass
What nationality or citizenship should the applicant belong to be?,Leonard Bernstein Fellowship is a distinctive and highly selective instrumental chamber music program.,1.6800679532025242e-06,Leonard Bernstein Fellowship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/leonard-bernstein-fellowship
What nationality or citizenship should the applicant belong to be?,LouEllen Dabbs Scholarship,1.1138651643705089e-05,LouEllen Dabbs Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/louellen-dabbs-scholarship
What nationality or citizenship should the applicant belong to be?,Massachusetts,0.009944123215973377,LSP Association Scholarship Fund,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/lsp-association-scholarship-fund
What nationality or citizenship should the applicant belong to be?,Boston,0.0034648568835109472,Mass Bay - Boston Marathon Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/mass-bay-boston-marathon-scholarship
What nationality or citizenship should the applicant belong to be?,U.S. Citizen or a non-citizen,0.34242695569992065,Massachusetts Cash Grant Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/massachusetts-cash-grant-program
What nationality or citizenship should the applicant belong to be?,U.S. Citizen or non-citizen,0.3811075985431671,Massachusetts High Demand Scholarship Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/massachusetts-high-demand-scholarship-program
What nationality or citizenship should the applicant belong to be?,Massachusetts,0.004253386054188013,Massachusetts National Guard Education Assistance Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/massachusetts-national-guard-education-assistance-program
What nationality or citizenship should the applicant belong to be?,United States citizens or eligible non-citizens,0.7161206007003784,Massachusetts Public Service Grant Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/massachusetts-public-service-grant-program
What nationality or citizenship should the applicant belong to be?,an undergraduate student enrolled in a school in the Eastern region of the United States,2.229887650173623e-05,NAAMLP Land Reclamation Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/naamlp-land-reclamation-scholarship
What nationality or citizenship should the applicant belong to be?,New England,0.0004015132726635784,NEBHE Tuition Break Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/nebhe-tuition-break-program
What nationality or citizenship should the applicant belong to be?,New England,0.004550033714622259,NEEBC Scholarship Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/neebc-scholarship-program
What nationality or citizenship should the applicant belong to be?,New England,0.010950016789138317,NES Scholarship Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/nes-scholarship-program
What nationality or citizenship should the applicant belong to be?,U.S. Citizen or non-citizen,0.37770119309425354,Paraprofessional Teacher Preparation Grant Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/paraprofessional-teacher-preparation-grant-program
What nationality or citizenship should the applicant belong to be?,Permanent legal residents of Massachusetts,0.07255783677101135,Paul Tsongas Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/paul-tsongas-scholarship
What nationality or citizenship should the applicant belong to be?,residency,0.0001427514653187245,Regis College Anniversary Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/regis-college-anniversary-scholarship
What nationality or citizenship should the applicant belong to be?,Catholic,1.2377135135466233e-05,Regis College Catholic High Schools Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/regis-college-catholic-high-schools-scholarship
What nationality or citizenship should the applicant belong to be?,Phi-Theta Scholarship,8.257583249360323e-05,Regis College Phi-Theta Scholarship,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/regis-college-phi-theta-scholarship
